Entity,Code,Day,"Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)"
Africa,,2022-03-29,4.6721764
Africa,,2022-03-30,3.8016675
Africa,,2022-03-31,3.761411
Africa,,2022-04-01,3.689272
Africa,,2022-04-02,3.6071446
Africa,,2022-04-03,3.5589175
Africa,,2022-04-04,3.4325988
Africa,,2022-04-05,3.5344005
Africa,,2022-04-06,3.521688
Africa,,2022-04-07,3.5460033
Africa,,2022-04-08,3.4453115
Africa,,2022-04-09,3.26108
Africa,,2022-04-10,3.22607
Africa,,2022-04-11,3.198627
Africa,,2022-04-12,2.0670054
Africa,,2022-04-13,3.264006
Africa,,2022-04-14,3.1683588
Africa,,2022-04-15,3.2292986
Africa,,2022-04-16,3.0747297
Africa,,2022-04-17,3.0505152
Africa,,2022-04-18,2.9897773
Africa,,2022-04-19,2.9488146
Africa,,2022-04-20,1.6884528
Africa,,2022-04-21,1.8044804
Africa,,2022-04-22,3.4501543
Africa,,2022-04-23,3.7161098
Africa,,2022-04-24,4.0085998
Africa,,2022-04-25,4.272739
Africa,,2022-04-26,4.421961
Africa,,2022-04-27,6.077724
Africa,,2022-04-28,6.4656596
Africa,,2022-04-29,4.6230416
Africa,,2022-04-30,5.03166
Africa,,2022-05-01,5.288434
Africa,,2022-05-02,5.314263
Africa,,2022-05-03,6.447499
Africa,,2022-05-04,5.0065374
Africa,,2022-05-05,5.9229536
Africa,,2022-05-06,5.8986382
Africa,,2022-05-07,6.0013475
Africa,,2022-05-08,6.21615
Africa,,2022-05-09,6.3861556
Africa,,2022-05-10,6.1758933
Africa,,2022-05-11,6.5961146
Africa,,2022-05-12,6.0497766
Africa,,2022-05-13,6.9677057
Africa,,2022-05-14,6.7964892
Africa,,2022-05-15,6.8477435
Africa,,2022-05-16,7.274926
Africa,,2022-05-17,6.4877553
Africa,,2022-05-18,6.2847576
Africa,,2022-05-19,6.157329
Africa,,2022-05-20,6.008713
Africa,,2022-05-21,5.864536
Africa,,2022-05-22,5.5089874
Africa,,2022-05-23,4.882237
Africa,,2022-05-24,5.1053123
Africa,,2022-05-25,5.024396
Africa,,2022-05-26,4.714249
Africa,,2022-05-27,4.3764577
Africa,,2022-05-28,4.05491
Africa,,2022-05-29,3.9481647
Africa,,2022-05-30,3.8386953
Africa,,2022-05-31,3.4271507
Africa,,2022-06-01,3.5476174
Africa,,2022-06-02,3.7113676
Africa,,2022-06-03,3.743351
Africa,,2022-06-04,3.668387
Africa,,2022-06-05,3.5397477
Africa,,2022-06-06,3.509076
Africa,,2022-06-07,3.5013075
Africa,,2022-06-08,3.7617135
Africa,,2022-06-09,3.4983814
Africa,,2022-06-10,3.4496498
Africa,,2022-06-11,3.5559916
Africa,,2022-06-12,3.5183585
Africa,,2022-06-13,3.8043914
Africa,,2022-06-14,3.8862162
Africa,,2022-06-15,3.4805233
Africa,,2022-06-16,3.4914198
Africa,,2022-06-17,3.6336796
Africa,,2022-06-18,3.6645532
Africa,,2022-06-19,4.855702
Africa,,2022-06-20,4.6623898
Africa,,2022-06-21,4.7907267
Africa,,2022-06-22,4.9029202
Africa,,2022-06-23,5.002401
Africa,,2022-06-24,5.088968
Africa,,2022-06-25,5.3798437
Africa,,2022-06-26,4.64322
Africa,,2022-06-27,5.230521
Africa,,2022-06-28,5.2263846
Africa,,2022-06-29,5.226082
Africa,,2022-06-30,5.2873244
Africa,,2022-07-01,5.262202
Africa,,2022-07-02,5.104808
Africa,,2022-07-03,4.800311
Africa,,2022-07-04,5.536834
Africa,,2022-07-05,5.4911294
Africa,,2022-07-06,5.441187
Africa,,2022-07-07,5.551262
Africa,,2022-07-08,5.3571424
Africa,,2022-07-09,5.2386937
Africa,,2022-07-10,5.337771
Africa,,2022-07-11,6.0093184
Africa,,2022-07-12,5.9035816
Africa,,2022-07-13,5.547125
Africa,,2022-07-14,5.1517234
Africa,,2022-07-15,5.423329
Africa,,2022-07-16,5.4178805
Africa,,2022-07-17,5.0945168
Africa,,2022-07-18,5.778272
Africa,,2022-07-19,5.792498
Africa,,2022-07-20,5.9568534
Africa,,2022-07-21,6.2660923
Africa,,2022-07-22,5.7975426
Africa,,2022-07-23,5.6308665
Africa,,2022-07-24,5.646001
Africa,,2022-07-25,4.2618427
Africa,,2022-07-26,4.34175
Africa,,2022-07-27,4.9136147
Africa,,2022-07-28,4.4194384
Africa,,2022-07-29,4.4049096
Africa,,2022-07-30,4.2770777
Africa,,2022-07-31,4.2363167
Africa,,2022-08-01,3.2680416
Africa,,2022-08-02,3.1922705
Africa,,2022-08-03,2.3943038
Africa,,2022-08-04,2.9609218
Africa,,2022-08-05,2.8098843
Africa,,2022-08-06,2.7774973
Africa,,2022-08-07,2.7888982
Africa,,2022-08-08,2.646235
Africa,,2022-08-09,2.4706802
Africa,,2022-08-10,2.4019718
Africa,,2022-08-11,1.7929785
Africa,,2022-08-12,2.2428627
Africa,,2022-08-13,2.2210696
Africa,,2022-08-14,2.1957455
Africa,,2022-08-15,1.927066
Africa,,2022-08-16,1.916573
Africa,,2022-08-17,1.9352384
Africa,,2022-08-18,2.4030817
Africa,,2022-08-19,1.9201044
Africa,,2022-08-20,1.8908452
Africa,,2022-08-21,1.7415228
Africa,,2022-08-22,1.4901971
Africa,,2022-08-23,1.5211715
Africa,,2022-08-24,1.5503297
Africa,,2022-08-25,1.1154786
Africa,,2022-08-26,1.7081271
Africa,,2022-08-27,1.6735206
Africa,,2022-08-28,1.669384
Africa,,2022-08-29,1.6896635
Africa,,2022-08-30,1.7568587
Africa,,2022-08-31,1.6654491
Africa,,2022-09-01,1.521676
Africa,,2022-09-02,1.61248
Africa,,2022-09-03,1.5722235
Africa,,2022-09-04,1.5211715
Africa,,2022-09-05,1.619139
Africa,,2022-09-06,1.4744577
Africa,,2022-09-07,1.442878
Africa,,2022-09-08,1.8816639
Africa,,2022-09-09,1.2204078
Africa,,2022-09-10,1.1722816
Africa,,2022-09-11,1.243008
Africa,,2022-09-12,1.1857005
Africa,,2022-09-13,1.238367
Africa,,2022-09-14,1.267626
Africa,,2022-09-15,1.0551443
Africa,,2022-09-16,0.984418
Africa,,2022-09-17,0.99370015
Africa,,2022-09-18,0.9700911
Africa,,2022-09-19,0.88332266
Africa,,2022-09-20,0.89785135
Africa,,2022-09-21,0.84800994
Africa,,2022-09-22,0.70766705
Africa,,2022-09-23,0.83892953
Africa,,2022-09-24,0.82086957
Africa,,2022-09-25,0.75438076
Africa,,2022-09-26,0.79645336
Africa,,2022-09-27,0.7381369
Africa,,2022-09-28,0.80634093
Africa,,2022-09-29,0.81027573
Africa,,2022-09-30,0.71311533
Africa,,2022-10-01,0.6906161
Africa,,2022-10-02,0.70494294
Africa,,2022-10-03,0.66327393
Africa,,2022-10-04,0.6336112
Africa,,2022-10-05,0.6313916
Africa,,2022-10-06,0.52979183
Africa,,2022-10-07,0.5119337
Africa,,2022-10-08,0.57428586
Africa,,2022-10-09,0.59496903
Africa,,2022-10-10,0.67507845
Africa,,2022-10-11,0.73440385
Africa,,2022-10-12,0.7084742
Africa,,2022-10-13,0.9926912
Africa,,2022-10-14,1.0148878
Africa,,2022-10-15,1.0176119
Africa,,2022-10-16,1.0288111
Africa,,2022-10-17,1.0152913
Africa,,2022-10-18,0.9972314
Africa,,2022-10-19,1.0025787
Africa,,2022-10-20,0.71725196
Africa,,2022-10-21,0.70948315
Africa,,2022-10-22,0.73389935
Africa,,2022-10-23,0.69545895
Africa,,2022-10-24,0.67881155
Africa,,2022-10-25,0.71543586
Africa,,2022-10-26,0.72663504
Africa,,2022-10-27,0.69243217
Africa,,2022-10-28,0.69717413
Africa,,2022-10-29,0.6529828
Africa,,2022-10-30,0.6700338
Africa,,2022-10-31,0.74620837
Africa,,2022-11-01,0.8379206
Africa,,2022-11-02,0.83549917
Africa,,2022-11-03,0.8826164
Africa,,2022-11-04,0.8748476
Africa,,2022-11-05,0.8870557
Africa,,2022-11-06,0.9154068
Africa,,2022-11-07,0.86062163
Africa,,2022-11-08,0.83529735
Africa,,2022-11-09,0.8656663
Africa,,2022-11-10,0.9497106
Africa,,2022-11-11,0.9940028
Africa,,2022-11-12,1.0653346
Africa,,2022-11-13,1.1433252
Africa,,2022-11-14,1.1547261
Africa,,2022-11-15,1.1908461
Africa,,2022-11-16,1.3044522
Africa,,2022-11-17,1.2777153
Africa,,2022-11-18,1.346323
Africa,,2022-11-19,1.3591365
Africa,,2022-11-20,1.3379488
Africa,,2022-11-21,1.3210996
Africa,,2022-11-22,1.305562
Africa,,2022-11-23,1.2327169
Africa,,2022-11-24,1.2423018
Africa,,2022-11-25,1.3321979
Africa,,2022-11-26,1.2906297
Africa,,2022-11-27,1.3923304
Africa,,2022-11-28,1.4346048
Africa,,2022-11-29,1.3421863
Africa,,2022-11-30,1.284677
Africa,,2022-12-01,1.1259716
Africa,,2022-12-02,1.1405002
Africa,,2022-12-03,1.1224402
Africa,,2022-12-04,1.214657
Africa,,2022-12-05,1.203256
Africa,,2022-12-06,1.1768218
Africa,,2022-12-07,1.158762
Africa,,2022-12-08,1.1898371
Africa,,2022-12-09,1.0976205
Africa,,2022-12-10,1.0950981
Africa,,2022-12-11,0.8718208
Africa,,2022-12-12,1.0602899
Africa,,2022-12-13,1.0365798
Africa,,2022-12-14,1.0235647
Africa,,2022-12-15,1.19468
Africa,,2022-12-16,1.0427344
Africa,,2022-12-17,1.0288111
Africa,,2022-12-18,1.002377
Africa,,2022-12-19,0.91238
Africa,,2022-12-20,0.8982549
Africa,,2022-12-21,0.8854414
Africa,,2022-12-22,0.698284
Africa,,2022-12-23,0.87575567
Africa,,2022-12-24,0.8336831
Africa,,2022-12-25,1.0427344
Africa,,2022-12-26,0.8439742
Africa,,2022-12-27,0.84155273
Africa,,2022-12-28,0.83529735
Africa,,2022-12-29,0.87242615
Africa,,2022-12-30,0.86062163
Africa,,2022-12-31,0.845084
Africa,,2023-01-01,0.7012099
Africa,,2023-01-02,0.7698175
Africa,,2023-01-03,0.7536745
Africa,,2023-01-04,0.7449977
Africa,,2023-01-05,0.6947527
Africa,,2023-01-06,0.70897865
Africa,,2023-01-07,0.7278458
Africa,,2023-01-08,0.7422735
Africa,,2023-01-09,0.7798059
Africa,,2023-01-10,0.7743577
Africa,,2023-01-11,0.7672951
Africa,,2023-01-12,0.7508495
Africa,,2023-01-13,0.73763245
Africa,,2023-01-14,0.7040349
Africa,,2023-01-15,0.9933975
Africa,,2023-01-16,1.0480818
Africa,,2023-01-17,1.1026652
Africa,,2023-01-18,1.1572485
Africa,,2023-01-19,1.2327169
Africa,,2023-01-20,1.1845907
Africa,,2023-01-21,1.219399
Africa,,2023-01-22,0.8714172
Africa,,2023-01-23,0.8684913
Africa,,2023-01-24,0.9089496
Africa,,2023-01-25,0.84346974
Africa,,2023-01-26,0.8234928
Africa,,2023-01-27,0.6621641
Africa,,2023-01-28,0.72502077
Africa,,2023-01-29,0.82762945
Africa,,2023-01-30,0.6753811
Africa,,2023-01-31,0.58407253
Africa,,2023-02-01,0.6880937
Africa,,2023-02-02,0.64612204
Africa,,2023-02-03,0.70776796
Africa,,2023-02-04,0.6028387
Africa,,2023-02-05,0.6087914
Africa,,2023-02-06,0.6781053
Africa,,2023-02-07,0.674574
Africa,,2023-02-08,0.567526
Africa,,2023-02-09,0.5499705
Africa,,2023-02-10,0.4757129
Africa,,2023-02-11,0.47107178
Africa,,2023-02-12,0.46451372
Africa,,2023-02-13,0.43545637
Africa,,2023-02-14,0.43283314
Africa,,2023-02-15,0.42920098
Africa,,2023-02-16,0.42375273
Africa,,2023-02-17,0.41719466
Africa,,2023-02-18,0.4257706
Africa,,2023-02-19,0.39076057
Africa,,2023-02-20,0.36755505
Africa,,2023-02-21,0.3558514
Africa,,2023-02-22,0.35060495
Africa,,2023-02-23,0.34424865
Africa,,2023-02-24,0.33758968
Africa,,2023-02-25,0.32669318
Africa,,2023-02-26,0.2906742
Africa,,2023-02-27,0.2919858
Africa,,2023-02-28,0.29814032
Africa,,2023-03-01,0.3293164
Africa,,2023-03-02,0.3308298
Africa,,2023-03-03,0.34122184
Africa,,2023-03-04,0.34687188
Africa,,2023-03-05,0.65944
Africa,,2023-03-06,0.6322996
Africa,,2023-03-07,0.62836474
Africa,,2023-03-08,0.6088923
Africa,,2023-03-09,0.609195
Africa,,2023-03-10,0.602536
Africa,,2023-03-11,0.60546196
Africa,,2023-03-12,0.42657775
Africa,,2023-03-13,0.42920098
Africa,,2023-03-14,0.43374118
Africa,,2023-03-15,0.4194143
Africa,,2023-03-16,0.41083837
Africa,,2023-03-17,0.40448207
Africa,,2023-03-18,0.40195975
Africa,,2023-03-19,0.3635193
Africa,,2023-03-20,0.4289992
Africa,,2023-03-21,0.42284468
Africa,,2023-03-22,0.4223402
Africa,,2023-03-23,0.42355093
Africa,,2023-03-24,0.42647687
Africa,,2023-03-25,0.42334917
Africa,,2023-03-26,0.41416785
Africa,,2023-03-27,0.38783464
Africa,,2023-03-28,0.38500962
Africa,,2023-03-29,0.38480783
Africa,,2023-03-30,0.38662392
Africa,,2023-03-31,0.38420248
Africa,,2023-04-01,0.39277843
Africa,,2023-04-02,0.17948955
Africa,,2023-04-03,0.15779744
Africa,,2023-04-04,0.15900818
Africa,,2023-04-05,0.15668762
Africa,,2023-04-06,0.15628405
Africa,,2023-04-07,0.15446796
Africa,,2023-04-08,0.1554769
Africa,,2023-04-09,0.16617161
Africa,,2023-04-10,0.20995939
Africa,,2023-04-11,0.20713437
Africa,,2023-04-12,0.21419692
Africa,,2023-04-13,0.211271
Africa,,2023-04-14,0.22025053
Africa,,2023-04-15,0.22327733
Africa,,2023-04-16,0.21863623
Africa,,2023-04-17,0.23205507
Africa,,2023-04-18,0.23346758
Africa,,2023-04-19,0.22953273
Africa,,2023-04-20,0.2298354
Africa,,2023-04-21,0.22156215
Africa,,2023-04-22,0.21500407
Africa,,2023-04-23,0.21883802
Africa,,2023-04-24,0.25273824
Africa,,2023-04-25,0.2566731
Africa,,2023-04-26,0.25374717
Africa,,2023-04-27,0.25606772
Africa,,2023-04-28,0.2575811
Africa,,2023-04-29,0.27241248
Africa,,2023-04-30,0.2735223
Africa,,2023-05-01,0.31932795
Africa,,2023-05-02,0.31196272
Africa,,2023-05-03,0.31831902
Africa,,2023-05-04,0.31831902
Africa,,2023-05-05,0.3184199
Africa,,2023-05-06,0.31559488
Africa,,2023-05-07,0.3185208
Africa,,2023-05-08,0.30086443
Africa,,2023-05-09,0.30136892
Africa,,2023-05-10,0.29975462
Africa,,2023-05-11,0.29753494
Africa,,2023-05-12,0.30358857
Africa,,2023-05-13,0.3014698
Africa,,2023-05-14,0.2892617
Africa,,2023-05-15,0.24577658
Africa,,2023-05-16,0.24739088
Africa,,2023-05-17,0.24254799
Africa,,2023-05-18,0.24315335
Africa,,2023-05-19,0.23578812
Africa,,2023-05-20,0.23750332
Africa,,2023-05-21,0.24123637
Africa,,2023-05-22,0.18715745
Africa,,2023-05-23,0.18604763
Africa,,2023-05-24,0.18624942
Africa,,2023-05-25,0.18433245
Africa,,2023-05-26,0.18402976
Africa,,2023-05-27,0.16092515
Africa,,2023-05-28,0.16264033
Africa,,2023-05-29,0.17737079
Africa,,2023-05-30,0.1756556
Africa,,2023-05-31,0.17686632
Africa,,2023-06-01,0.23144971
Africa,,2023-06-02,0.23064256
Africa,,2023-06-03,0.34223077
Africa,,2023-06-04,0.33869952
Africa,,2023-06-05,0.29884657
Africa,,2023-06-06,0.2985439
Africa,,2023-06-07,0.2936001
Africa,,2023-06-08,0.23669617
Africa,,2023-06-09,0.23417383
Africa,,2023-06-10,0.11370698
Africa,,2023-06-11,0.112496264
Africa,,2023-06-12,0.1398384
Africa,,2023-06-13,0.14054465
Africa,,2023-06-14,0.14064555
Africa,,2023-06-15,0.14357147
Africa,,2023-06-16,0.14488308
Africa,,2023-06-17,0.23387115
Africa,,2023-06-18,0.22973451
Africa,,2023-06-19,0.19694413
Africa,,2023-06-20,0.19623788
Africa,,2023-06-21,0.19613698
Africa,,2023-06-22,0.19290839
Africa,,2023-06-23,0.29864478
Africa,,2023-06-24,0.22438717
Africa,,2023-06-25,0.22731307
Africa,,2023-06-26,0.24143817
Africa,,2023-06-27,0.24143817
Africa,,2023-06-28,0.24143817
Africa,,2023-06-29,0.24143817
Africa,,2023-06-30,0.13771963
Africa,,2023-07-01,0.1616314
Africa,,2023-07-02,0.15931085
Africa,,2023-07-03,0.21187636
Africa,,2023-07-04,0.21187636
Africa,,2023-07-05,0.21187636
Africa,,2023-07-06,0.21187636
Africa,,2023-07-07,0.20854688
Africa,,2023-07-08,0.16142961
Africa,,2023-07-09,0.16112693
Africa,,2023-07-10,0.07738532
Africa,,2023-07-11,0.07738532
Africa,,2023-07-12,0.07738532
Africa,,2023-07-13,0.08384251
Africa,,2023-07-14,0.08535591
Africa,,2023-07-15,0.08878629
Africa,,2023-07-16,0.08596127
Africa,,2023-07-17,0.06628703
Africa,,2023-07-18,0.06628703
Africa,,2023-07-19,0.06628703
Africa,,2023-07-20,0.06154504
Africa,,2023-07-21,0.060031638
Africa,,2023-07-22,0.05922449
Africa,,2023-07-23,0.060636997
Africa,,2023-07-24,0.027443035
Africa,,2023-07-25,0.027443035
Africa,,2023-07-26,0.027443035
Africa,,2023-07-27,0.025727844
Africa,,2023-07-28,0.025727844
Africa,,2023-07-29,0.023609081
Africa,,2023-07-30,0.023709975
Africa,,2023-07-31,0.023407293
Africa,,2023-08-01,0.033496644
Africa,,2023-08-02,0.033496644
Africa,,2023-08-03,0.033496644
Africa,,2023-08-04,0.033496644
Africa,,2023-08-05,0.032689497
Africa,,2023-08-06,0.03218503
Africa,,2023-08-07,0.028250182
Africa,,2023-08-08,0.20895046
Africa,,2023-08-09,0.20895046
Africa,,2023-08-10,0.20895046
Africa,,2023-08-11,0.20895046
Africa,,2023-08-12,0.20965672
Africa,,2023-08-13,0.20945492
Africa,,2023-08-14,0.20007183
Africa,,2023-08-15,0.04398957
Africa,,2023-08-16,0.04398957
Africa,,2023-08-17,0.04398957
Africa,,2023-08-18,0.04429225
Africa,,2023-08-19,0.049538713
Africa,,2023-08-20,0.049034245
Africa,,2023-08-21,0.046209227
Africa,,2023-08-22,0.030066265
Africa,,2023-08-23,0.030066265
Africa,,2023-08-24,0.030066265
Africa,,2023-08-25,0.029763585
Africa,,2023-08-26,0.03904579
Africa,,2023-08-27,0.03914668
Africa,,2023-08-28,0.045099396
Africa,,2023-08-29,0.046209227
Africa,,2023-08-30,0.046209227
Africa,,2023-08-31,0.046209227
Africa,,2023-09-01,0.046209227
Africa,,2023-09-02,0.060737893
Africa,,2023-09-03,0.06013253
Africa,,2023-09-04,0.05458339
Africa,,2023-09-05,0.09373007
Africa,,2023-09-06,0.09373007
Africa,,2023-09-07,0.09373007
Africa,,2023-09-08,0.09373007
Africa,,2023-09-09,0.09342739
Africa,,2023-09-10,0.09342739
Africa,,2023-09-11,0.093326494
Africa,,2023-09-12,0.06749776
Africa,,2023-09-13,0.06749776
Africa,,2023-09-14,0.06749776
Africa,,2023-09-15,0.06749776
Africa,,2023-09-16,0.062251296
Africa,,2023-09-17,0.06174683
Africa,,2023-09-18,0.060636997
Africa,,2023-09-19,0.18070027
Africa,,2023-09-20,0.18070027
Africa,,2023-09-21,0.18070027
Africa,,2023-09-22,0.18070027
Africa,,2023-09-23,0.17515112
Africa,,2023-09-24,0.17515112
Africa,,2023-09-25,0.17373861
Africa,,2023-09-26,0.06658971
Africa,,2023-09-27,0.06658971
Africa,,2023-09-28,0.06658971
Africa,,2023-09-29,0.06658971
Africa,,2023-09-30,0.0637647
Africa,,2023-10-01,0.0637647
Africa,,2023-10-02,0.10432389
Africa,,2023-10-03,0.058417343
Africa,,2023-10-04,0.058417343
Africa,,2023-10-05,0.058417343
Africa,,2023-10-06,0.058417343
Africa,,2023-10-07,0.054482494
Africa,,2023-10-08,0.054482494
Africa,,2023-10-09,0.07213886
Africa,,2023-10-10,0.07213886
Africa,,2023-10-11,0.07213886
Africa,,2023-10-12,0.07213886
Africa,,2023-10-13,0.07213886
Africa,,2023-10-14,0.07153349
Africa,,2023-10-15,0.07153349
Africa,,2023-10-16,0.05518875
Africa,,2023-10-17,0.05518875
Africa,,2023-10-18,0.05518875
Africa,,2023-10-19,0.05518875
Africa,,2023-10-20,0.05518875
Africa,,2023-10-21,0.055592325
Africa,,2023-10-22,0.055592325
Africa,,2023-10-23,0.058518235
Africa,,2023-10-24,0.058518235
Africa,,2023-10-25,0.058518235
Africa,,2023-10-26,0.058518235
Africa,,2023-10-27,0.058518235
Africa,,2023-10-28,0.05730751
Africa,,2023-10-29,0.05730751
Africa,,2023-10-30,0.06487452
Africa,,2023-10-31,0.06487452
Africa,,2023-11-01,0.06487452
Africa,,2023-11-02,0.06487452
Africa,,2023-11-03,0.06487452
Africa,,2023-11-04,0.05236373
Africa,,2023-11-05,0.05236373
Africa,,2023-11-06,0.060233425
Africa,,2023-11-07,0.060233425
Africa,,2023-11-08,0.060233425
Africa,,2023-11-09,0.060233425
Africa,,2023-11-10,0.060233425
Africa,,2023-11-11,0.08000855
Africa,,2023-11-12,0.08000855
Africa,,2023-11-13,0.1350964
Africa,,2023-11-14,0.1350964
Africa,,2023-11-15,0.1350964
Africa,,2023-11-16,0.1350964
Africa,,2023-11-17,0.1350964
Africa,,2023-11-18,0.1258142
Africa,,2023-11-19,0.1258142
Africa,,2023-11-20,0.21661836
Africa,,2023-11-21,0.21661836
Africa,,2023-11-22,0.21661836
Africa,,2023-11-23,0.21661836
Africa,,2023-11-24,0.21661836
Africa,,2023-11-25,0.21661836
Africa,,2023-11-26,0.21661836
Africa,,2023-11-27,0.27301782
Africa,,2023-11-28,0.27301782
Africa,,2023-11-29,0.27301782
Africa,,2023-11-30,0.27301782
Africa,,2023-12-01,0.27301782
Africa,,2023-12-02,0.27422854
Africa,,2023-12-03,0.27422854
Africa,,2023-12-04,0.34576204
Africa,,2023-12-05,0.34576204
Africa,,2023-12-06,0.34576204
Africa,,2023-12-07,0.34576204
Africa,,2023-12-08,0.34576204
Africa,,2023-12-09,0.3435424
Africa,,2023-12-10,0.3435424
Africa,,2023-12-11,0.3557505
Africa,,2023-12-12,0.3557505
Africa,,2023-12-13,0.3557505
Africa,,2023-12-14,0.3557505
Africa,,2023-12-15,0.3557505
Africa,,2023-12-16,0.35625497
Africa,,2023-12-17,0.35625497
Africa,,2023-12-18,0.053675346
Africa,,2023-12-19,0.053675346
Africa,,2023-12-20,0.053675346
Africa,,2023-12-21,0.053675346
Africa,,2023-12-22,0.053675346
Africa,,2023-12-23,0.04368689
Africa,,2023-12-24,0.05468428
Africa,,2023-12-25,0.27261427
Africa,,2023-12-26,0.27261427
Africa,,2023-12-27,0.27261427
Africa,,2023-12-28,0.27261427
Africa,,2023-12-29,0.27261427
Africa,,2023-12-30,0.27261427
Africa,,2023-12-31,0.2722107
Africa,,2024-01-01,0.22862469
Africa,,2024-01-02,0.22862469
Africa,,2024-01-03,0.22862469
Africa,,2024-01-04,0.22862469
Africa,,2024-01-05,0.22862469
Africa,,2024-01-06,0.24174084
Africa,,2024-01-07,0.23114702
Africa,,2024-01-08,0.17161986
Africa,,2024-01-09,0.17161986
Africa,,2024-01-10,0.17161986
Africa,,2024-01-11,0.17161986
Africa,,2024-01-12,0.17161986
Africa,,2024-01-13,0.16990466
Africa,,2024-01-14,0.16990466
Africa,,2024-01-15,0.08999701
Africa,,2024-01-16,0.08999701
Africa,,2024-01-17,0.08999701
Africa,,2024-01-18,0.08999701
Africa,,2024-01-19,0.08999701
Africa,,2024-01-20,0.094133645
Africa,,2024-01-21,0.094133645
Africa,,2024-01-22,0.0699192
Africa,,2024-01-23,0.0699192
Africa,,2024-01-24,0.0699192
Africa,,2024-01-25,0.0699192
Africa,,2024-01-26,0.0699192
Africa,,2024-01-27,0.06305844
Africa,,2024-01-28,0.06305844
Africa,,2024-01-29,0.05922449
Africa,,2024-01-30,0.05922449
Africa,,2024-01-31,0.05922449
Africa,,2024-02-01,0.05922449
Africa,,2024-02-02,0.05922449
Africa,,2024-02-03,0.05982985
Africa,,2024-02-04,0.05982985
Africa,,2024-02-05,0.048529778
Africa,,2024-02-06,0.048529778
Africa,,2024-02-07,0.048529778
Africa,,2024-02-08,0.048529778
Africa,,2024-02-09,0.048529778
Africa,,2024-02-10,0.049336925
Africa,,2024-02-11,0.049336925
Africa,,2024-02-12,0.03309307
Africa,,2024-02-13,0.03309307
Africa,,2024-02-14,0.03309307
Africa,,2024-02-15,0.03309307
Africa,,2024-02-16,0.03309307
Africa,,2024-02-17,0.027443035
Africa,,2024-02-18,0.027443035
Africa,,2024-02-19,0.032891285
Africa,,2024-02-20,0.032891285
Africa,,2024-02-21,0.032891285
Africa,,2024-02-22,0.032891285
Africa,,2024-02-23,0.032891285
Africa,,2024-02-24,0.03309307
Africa,,2024-02-25,0.03309307
Africa,,2024-02-26,0.017959045
Africa,,2024-02-27,0.017959045
Africa,,2024-02-28,0.017959045
Africa,,2024-02-29,0.017959045
Africa,,2024-03-01,0.017959045
Africa,,2024-03-02,0.014326878
Africa,,2024-03-03,0.014326878
Africa,,2024-03-04,0.011703647
Africa,,2024-03-05,0.011703647
Africa,,2024-03-06,0.011703647
Africa,,2024-03-07,0.011703647
Africa,,2024-03-08,0.011703647
Africa,,2024-03-09,0.011098286
Africa,,2024-03-10,0.011098286
Africa,,2024-03-11,0.023911761
Africa,,2024-03-12,0.023911761
Africa,,2024-03-13,0.023911761
Africa,,2024-03-14,0.023911761
Africa,,2024-03-15,0.023911761
Africa,,2024-03-16,0.024920696
Africa,,2024-03-17,0.024920696
Africa,,2024-03-18,0.0264341
Africa,,2024-03-19,0.0264341
Africa,,2024-03-20,0.0264341
Africa,,2024-03-21,0.0264341
Africa,,2024-03-22,0.0264341
Africa,,2024-03-23,0.02613142
Africa,,2024-03-24,0.02613142
Africa,,2024-03-25,0.020077808
Africa,,2024-03-26,0.020077808
Africa,,2024-03-27,0.020077808
Africa,,2024-03-28,0.020077808
Africa,,2024-03-29,0.020077808
Africa,,2024-03-30,0.019674234
Africa,,2024-03-31,0.019674234
Africa,,2024-04-01,0.022196572
Africa,,2024-04-02,0.022196572
Africa,,2024-04-03,0.022196572
Africa,,2024-04-04,0.022196572
Africa,,2024-04-05,0.022196572
Africa,,2024-04-06,0.02189389
